# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2876536	2877942	-							G7066_RS13460	1407		old_locus_tag=G7066_13470
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2876536	2877942	-	WP_205881461.1	WP_205881461.1		LCP family protein			G7066_RS13460	1407	468	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2877939	2878952	-					galE		G7066_RS13465	1014		old_locus_tag=G7066_13475
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2877939	2878952	-	WP_166331573.1	WP_166331573.1		UDP-glucose 4-epimerase GalE	galE		G7066_RS13465	1014	337	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2879123	2880220	+							G7066_RS13470	1098		old_locus_tag=G7066_13480
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2879123	2880220	+	WP_166331574.1	WP_166331574.1		glycosyltransferase family 4 protein			G7066_RS13470	1098	365	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2880263	2880787	-					purE		G7066_RS13475	525		old_locus_tag=G7066_13485
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2880263	2880787	-	WP_166331575.1	WP_166331575.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		G7066_RS13475	525	174	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2880929	2881240	+							G7066_RS13480	312		old_locus_tag=G7066_13490
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2880929	2881240	+	WP_166331576.1	WP_166331576.1		helix-turn-helix domain-containing protein			G7066_RS13480	312	103	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2881277	2882434	+							G7066_RS13485	1158		old_locus_tag=G7066_13495
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2881277	2882434	+	WP_244303014.1	WP_244303014.1		5-(carboxyamino)imidazole ribonucleotide synthase			G7066_RS13485	1158	385	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2882439	2882990	-							G7066_RS13490	552		old_locus_tag=G7066_13500
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2882439	2882990	-	WP_244303015.1	WP_244303015.1		MarR family transcriptional regulator			G7066_RS13490	552	183	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2882917	2884752	-							G7066_RS13495	1836		old_locus_tag=G7066_13505
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2882917	2884752	-	WP_244303016.1	WP_244303016.1		MFS transporter			G7066_RS13495	1836	611	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2884882	2885574	-							G7066_RS13500	693		old_locus_tag=G7066_13510
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2884882	2885574	-	WP_166331577.1	WP_166331577.1		endonuclease/exonuclease/phosphatase family protein			G7066_RS13500	693	230	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2885705	2885965	-							G7066_RS13505	261		old_locus_tag=G7066_13515
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2885705	2885965	-	WP_244303413.1	WP_244303413.1		FHA domain-containing protein			G7066_RS13505	261	86	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2885920	2887548	-							G7066_RS13510	1629		old_locus_tag=G7066_13520
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2885920	2887548	-	WP_166331579.1	WP_166331579.1		DUF5684 domain-containing protein			G7066_RS13510	1629	542	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2887677	2888018	-							G7066_RS16540	342		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2887677	2888018	-	WP_244303017.1	WP_244303017.1		hypothetical protein			G7066_RS16540	342	113	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2888012	2889613	-					eccCb		G7066_RS16545	1602		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2888012	2889613	-	WP_244303018.1	WP_244303018.1		type VII secretion protein EccCb	eccCb		G7066_RS16545	1602	533	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2889658	2890986	-					eccCa		G7066_RS16550	1329		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2889658	2890986	-	WP_244303019.1	WP_244303019.1		type VII secretion protein EccCa	eccCa		G7066_RS16550	1329	442	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2890983	2891657	-							G7066_RS16555	675		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2890983	2891657	-	WP_244303020.1	WP_244303020.1		hypothetical protein			G7066_RS16555	675	224	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2891745	2891891	-							G7066_RS16560	147		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2891745	2891891	-	WP_244303021.1	WP_244303021.1		hypothetical protein			G7066_RS16560	147	48	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2892504	2892878	+							G7066_RS16565	375		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2892504	2892878	+	WP_244303022.1	WP_244303022.1		hypothetical protein			G7066_RS16565	375	124	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2893231	2894880	-							G7066_RS13525	1650		old_locus_tag=G7066_13535
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2893231	2894880	-	WP_166331581.1	WP_166331581.1		S8/S53 family peptidase			G7066_RS13525	1650	549	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2894877	2895212	-							G7066_RS13530	336		old_locus_tag=G7066_13540
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2894877	2895212	-	WP_166331582.1	WP_166331582.1		hypothetical protein			G7066_RS13530	336	111	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2895310	2897064	-							G7066_RS13535	1755		old_locus_tag=G7066_13545
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2895310	2897064	-	WP_166331583.1	WP_166331583.1		S8/S53 family peptidase			G7066_RS13535	1755	584	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2897128	2897535	-							G7066_RS13540	408		old_locus_tag=G7066_13550
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2897128	2897535	-	WP_166331584.1	WP_166331584.1		hypothetical protein			G7066_RS13540	408	135	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2897582	2898358	-							G7066_RS13545	777		old_locus_tag=G7066_13555
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2897582	2898358	-	WP_166331585.1	WP_166331585.1		hypothetical protein			G7066_RS13545	777	258	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2898355	2898744	-							G7066_RS13550	390		old_locus_tag=G7066_13560
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2898355	2898744	-	WP_166331586.1	WP_166331586.1		hypothetical protein			G7066_RS13550	390	129	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2899668	2900498	-							G7066_RS13555	831		old_locus_tag=G7066_13565
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2899668	2900498	-	WP_244303023.1	WP_244303023.1		FHA domain-containing protein			G7066_RS13555	831	276	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2900787	2901020	+							G7066_RS13560	234		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2900787	2901020	+	WP_166331588.1	WP_166331588.1		hypothetical protein			G7066_RS13560	234	77	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2901121	2902464	-							G7066_RS13565	1344		old_locus_tag=G7066_13575
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2901121	2902464	-	WP_166331589.1	WP_166331589.1		hypothetical protein			G7066_RS13565	1344	447	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2902590	2902880	-							G7066_RS13570	291		old_locus_tag=G7066_13580
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2902590	2902880	-	WP_166331590.1	WP_166331590.1		WXG100 family type VII secretion target			G7066_RS13570	291	96	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2902923	2903240	-							G7066_RS13575	318		old_locus_tag=G7066_13585
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2902923	2903240	-	WP_166331591.1	WP_166331591.1		WXG100 family type VII secretion target			G7066_RS13575	318	105	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2903488	2904834	+					eccD		G7066_RS13580	1347		old_locus_tag=G7066_13590
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2903488	2904834	+	WP_166331592.1	WP_166331592.1		type VII secretion integral membrane protein EccD	eccD		G7066_RS13580	1347	448	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2904837	2906210	+					eccB		G7066_RS13585	1374		old_locus_tag=G7066_13595
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2904837	2906210	+	WP_166331593.1	WP_166331593.1		type VII secretion protein EccB	eccB		G7066_RS13585	1374	457	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2906236	2906454	-							G7066_RS15350	219		
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2906236	2906454	-	WP_205881583.1	WP_205881583.1		hypothetical protein			G7066_RS15350	219	72	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2906384	2907513	+							G7066_RS13595	1130		pseudo;old_locus_tag=G7066_13605
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2906384	2907513	+				S8 family serine peptidase			G7066_RS13595	1130		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2907557	2907874	+							G7066_RS13600	318		old_locus_tag=G7066_13610
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2907557	2907874	+	WP_166331594.1	WP_166331594.1		hypothetical protein			G7066_RS13600	318	105	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2907871	2909442	+							G7066_RS13605	1572		old_locus_tag=G7066_13615
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2907871	2909442	+	WP_166331595.1	WP_166331595.1		hypothetical protein			G7066_RS13605	1572	523	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2909408	2909947	+							G7066_RS13610	540		old_locus_tag=G7066_13620
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2909408	2909947	+	WP_166331596.1	WP_166331596.1		hypothetical protein			G7066_RS13610	540	179	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910012	2910419	+							G7066_RS13615	408		old_locus_tag=G7066_13625
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910012	2910419	+	WP_166331597.1	WP_166331597.1		YbaB/EbfC family nucleoid-associated protein			G7066_RS13615	408	135	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910432	2910725	+							G7066_RS13620	294		old_locus_tag=G7066_13630
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910432	2910725	+	WP_166331598.1	WP_166331598.1		WXG100 family type VII secretion target			G7066_RS13620	294	97	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910741	2911346	-							G7066_RS13625	606		old_locus_tag=G7066_13635
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2910741	2911346	-	WP_166331599.1	WP_166331599.1		hypothetical protein			G7066_RS13625	606	201	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2911346	2912167	-							G7066_RS13630	822		old_locus_tag=G7066_13640
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2911346	2912167	-	WP_244303024.1	WP_244303024.1		protein phosphatase 2C domain-containing protein			G7066_RS13630	822	273	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2912164	2914704	-							G7066_RS13635	2541		old_locus_tag=G7066_13645
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2912164	2914704	-	WP_244303025.1	WP_244303025.1		DUF3488 and transglutaminase-like domain-containing protein			G7066_RS13635	2541	846	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2915156	2915287	-							G7066_RS16570	132		partial;pseudo
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2915156	2915287	-				DUF58 domain-containing protein			G7066_RS16570	132		partial;pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2916065	2917081	-							G7066_RS13645	1017		old_locus_tag=G7066_13655
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2916065	2917081	-	WP_166331601.1	WP_166331601.1		MoxR family ATPase			G7066_RS13645	1017	338	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2917127	2919220	-							G7066_RS13650	2094		old_locus_tag=G7066_13660
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2917127	2919220	-	WP_166331602.1	WP_166331602.1		fibronectin type III domain-containing protein			G7066_RS13650	2094	697	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2919402	2920433	-							G7066_RS13655	1032		old_locus_tag=G7066_13665
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2919402	2920433	-	WP_166331603.1	WP_166331603.1		hypothetical protein			G7066_RS13655	1032	343	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2920388	2923213	-							G7066_RS13660	2826		old_locus_tag=G7066_13670
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2920388	2923213	-	WP_166331604.1	WP_166331604.1		Ig-like domain-containing protein			G7066_RS13660	2826	941	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2923210	2924349	-							G7066_RS13665	1140		old_locus_tag=G7066_13675
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2923210	2924349	-	WP_166331605.1	WP_166331605.1		serine/threonine protein kinase			G7066_RS13665	1140	379	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2924517	2925206	-					rplA		G7066_RS13670	690		old_locus_tag=G7066_13680
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2924517	2925206	-	WP_166331606.1	WP_166331606.1		50S ribosomal protein L1	rplA		G7066_RS13670	690	229	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2925218	2925646	-					rplK		G7066_RS13675	429		old_locus_tag=G7066_13685
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2925218	2925646	-	WP_087012629.1	WP_087012629.1		50S ribosomal protein L11	rplK		G7066_RS13675	429	142	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2925994	2926944	+							G7066_RS13680	951		old_locus_tag=G7066_13690
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2925994	2926944	+	WP_166331607.1	WP_166331607.1		DUF559 domain-containing protein			G7066_RS13680	951	316	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2927090	2927911	-					nusG		G7066_RS13685	822		old_locus_tag=G7066_13695
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2927090	2927911	-	WP_166331608.1	WP_166331608.1		transcription termination/antitermination protein NusG	nusG		G7066_RS13685	822	273	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2927992	2928267	-					secE		G7066_RS13690	276		old_locus_tag=G7066_13700
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2927992	2928267	-	WP_166290712.1	WP_166290712.1		preprotein translocase subunit SecE	secE		G7066_RS13690	276	91	
gene	tRNA	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2928320	2928395	-							G7066_RS13695	76		old_locus_tag=G7066_13705
tRNA		GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2928320	2928395	-				tRNA-Trp			G7066_RS13695	76		anticodon=CCA
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2928574	2929776	+							G7066_RS13700	1203		old_locus_tag=G7066_13710
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2928574	2929776	+	WP_166331609.1	WP_166331609.1		pyridoxal phosphate-dependent aminotransferase			G7066_RS13700	1203	400	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2929956	2931146	+							G7066_RS13705	1191		old_locus_tag=G7066_13715
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2929956	2931146	+	WP_166331610.1	WP_166331610.1		LLM class flavin-dependent oxidoreductase			G7066_RS13705	1191	396	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2931157	2931600	+							G7066_RS13710	444		old_locus_tag=G7066_13720
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2931157	2931600	+	WP_166331611.1	WP_166331611.1		MarR family transcriptional regulator			G7066_RS13710	444	147	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2931730	2932392	+							G7066_RS13715	663		old_locus_tag=G7066_13725
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2931730	2932392	+	WP_166331612.1	WP_166331612.1		NAD(P)H-dependent oxidoreductase			G7066_RS13715	663	220	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2932419	2932781	+							G7066_RS13720	363		old_locus_tag=G7066_13730
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2932419	2932781	+	WP_166331613.1	WP_166331613.1		DUF4190 domain-containing protein			G7066_RS13720	363	120	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2932827	2933420	+							G7066_RS13725	594		old_locus_tag=G7066_13735
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2932827	2933420	+	WP_166331614.1	WP_166331614.1		RNA polymerase sigma factor			G7066_RS13725	594	197	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2933386	2934165	+							G7066_RS13730	780		old_locus_tag=G7066_13740
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2933386	2934165	+	WP_166331615.1	WP_166331615.1		hypothetical protein			G7066_RS13730	780	259	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934156	2934434	+							G7066_RS13735	279		old_locus_tag=G7066_13745
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934156	2934434	+	WP_166331616.1	WP_166331616.1		hypothetical protein			G7066_RS13735	279	92	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934488	2934688	-							G7066_RS13740	201		old_locus_tag=G7066_13750
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934488	2934688	-	WP_166328086.1	WP_166328086.1		hypothetical protein			G7066_RS13740	201	66	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934799	2935281	-							G7066_RS13745	483		old_locus_tag=G7066_13755
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2934799	2935281	-	WP_244303026.1	WP_244303026.1		MarR family winged helix-turn-helix transcriptional regulator			G7066_RS13745	483	160	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2935622	2937007	-							G7066_RS13750	1386		old_locus_tag=G7066_13760
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2935622	2937007	-	WP_166331617.1	WP_166331617.1		aspartate aminotransferase family protein			G7066_RS13750	1386	461	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2937022	2938506	-							G7066_RS13755	1485		old_locus_tag=G7066_13765
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2937022	2938506	-	WP_166331618.1	WP_166331618.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			G7066_RS13755	1485	494	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2938694	2940463	+							G7066_RS13760	1770		old_locus_tag=G7066_13770
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2938694	2940463	+	WP_166331619.1	WP_166331619.1		PucR family transcriptional regulator			G7066_RS13760	1770	589	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2940372	2941006	-							G7066_RS13765	635		pseudo;old_locus_tag=G7066_13775
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2940372	2941006	-				Maf family nucleotide pyrophosphatase			G7066_RS13765	635		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2941029	2941763	-							G7066_RS13770	735		old_locus_tag=G7066_13780
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2941029	2941763	-	WP_166331620.1	WP_166331620.1		ABC transporter permease			G7066_RS13770	735	244	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2941760	2942524	-							G7066_RS13775	765		old_locus_tag=G7066_13785
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2941760	2942524	-	WP_166331621.1	WP_166331621.1		ABC transporter ATP-binding protein			G7066_RS13775	765	254	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2942568	2943890	+							G7066_RS13780	1323		old_locus_tag=G7066_13790
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2942568	2943890	+	WP_166331622.1	WP_166331622.1		TRAM domain-containing protein			G7066_RS13780	1323	440	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2944091	2944573	-							G7066_RS13785	483		old_locus_tag=G7066_13795
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2944091	2944573	-	WP_166331623.1	WP_166331623.1		hypothetical protein			G7066_RS13785	483	160	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2944570	2944932	-							G7066_RS13790	363		old_locus_tag=G7066_13800
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2944570	2944932	-	WP_166331624.1	WP_166331624.1		hypothetical protein			G7066_RS13790	363	120	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2945222	2945638	-							G7066_RS13795	417		old_locus_tag=G7066_13805
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2945222	2945638	-	WP_166331625.1	WP_166331625.1		PadR family transcriptional regulator			G7066_RS13795	417	138	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2945840	2946232	-							G7066_RS13800	393		old_locus_tag=G7066_13810
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2945840	2946232	-	WP_166331626.1	WP_166331626.1		cupredoxin domain-containing protein			G7066_RS13800	393	130	
gene	pseudogene	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2946324	2947762	-							G7066_RS13805	1439		pseudo;old_locus_tag=G7066_13815
CDS	without_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2946324	2947762	-				NAD(P)H-quinone dehydrogenase			G7066_RS13805	1439		pseudo
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2947804	2948259	-							G7066_RS13810	456		old_locus_tag=G7066_13820
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2947804	2948259	-	WP_166331627.1	WP_166331627.1		SIP domain-containing protein			G7066_RS13810	456	151	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2948446	2948679	+							G7066_RS13815	234		old_locus_tag=G7066_13825
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2948446	2948679	+	WP_166331628.1	WP_166331628.1		DUF2798 domain-containing protein			G7066_RS13815	234	77	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2948779	2951571	+							G7066_RS13820	2793		old_locus_tag=G7066_13830
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2948779	2951571	+	WP_166331629.1	WP_166331629.1		beta-eliminating lyase-related protein			G7066_RS13820	2793	930	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2951665	2952702	-							G7066_RS13825	1038		old_locus_tag=G7066_13835
CDS	with_protein	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2951665	2952702	-	WP_166331630.1	WP_166331630.1		hypothetical protein			G7066_RS13825	1038	345	
gene	protein_coding	GCF_011382985.1	Primary Assembly	chromosome		NZ_CP049933.1	2952966	2953358	-							G7066_RS13830	393		old_locus_tag=G7066_13840
