# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1918489	1919313	+	WP_187554915.1	WP_187554915.1		transcription termination/antitermination protein NusG	nusG		H9L06_RS09285	825	274	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1919310	1920446	+							H9L06_RS09290	1137		old_locus_tag=H9L06_09290
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1919310	1920446	+	WP_246454351.1	WP_246454351.1		acyltransferase family protein			H9L06_RS09290	1137	378	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1920722	1921906	+							H9L06_RS09295	1185		old_locus_tag=H9L06_09295
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1920722	1921906	+	WP_187554916.1	WP_187554916.1		branched-chain amino acid ABC transporter substrate-binding protein			H9L06_RS09295	1185	394	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1921991	1922884	+							H9L06_RS09300	894		old_locus_tag=H9L06_09300
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1921991	1922884	+	WP_187554917.1	WP_187554917.1		branched-chain amino acid ABC transporter permease			H9L06_RS09300	894	297	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1922887	1924074	+							H9L06_RS09305	1188		old_locus_tag=H9L06_09305
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1922887	1924074	+	WP_223165193.1	WP_223165193.1		branched-chain amino acid ABC transporter permease			H9L06_RS09305	1188	395	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1924071	1924904	+							H9L06_RS09310	834		old_locus_tag=H9L06_09310
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1924071	1924904	+	WP_187554918.1	WP_187554918.1		ABC transporter ATP-binding protein			H9L06_RS09310	834	277	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1924901	1925608	+							H9L06_RS09315	708		old_locus_tag=H9L06_09315
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1924901	1925608	+	WP_187554919.1	WP_187554919.1		ABC transporter ATP-binding protein			H9L06_RS09315	708	235	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1925710	1926438	+							H9L06_RS09320	729		old_locus_tag=H9L06_09320
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1925710	1926438	+	WP_223165194.1	WP_223165194.1		haloacid dehalogenase type II			H9L06_RS09320	729	242	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1926446	1926757	-							H9L06_RS11820	312		
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1926446	1926757	-	WP_246454541.1	WP_246454541.1		(2Fe-2S)-binding protein			H9L06_RS11820	312	103	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1926959	1927852	-							H9L06_RS11825	894		partial;pseudo
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1926959	1927852	-				FAD-dependent oxidoreductase			H9L06_RS11825	894		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1927906	1928277	-							H9L06_RS09330	372		old_locus_tag=H9L06_09330
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1927906	1928277	-	WP_187554920.1	WP_187554920.1		(2Fe-2S)-binding protein			H9L06_RS09330	372	123	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1928274	1929509	-							H9L06_RS09335	1236		old_locus_tag=H9L06_09335
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1928274	1929509	-	WP_187554921.1	WP_187554921.1		FAD-binding oxidoreductase			H9L06_RS09335	1236	411	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1929506	1930192	-							H9L06_RS09340	687		old_locus_tag=H9L06_09340
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1929506	1930192	-	WP_187554922.1	WP_187554922.1		GntR family transcriptional regulator			H9L06_RS09340	687	228	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1930192	1931184	-							H9L06_RS09345	993		old_locus_tag=H9L06_09345
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1930192	1931184	-	WP_187554923.1	WP_187554923.1		ornithine cyclodeaminase family protein			H9L06_RS09345	993	330	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1931181	1932188	-							H9L06_RS09350	1008		old_locus_tag=H9L06_09350
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1931181	1932188	-	WP_187554924.1	WP_187554924.1		proline racemase family protein			H9L06_RS09350	1008	335	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1932228	1933133	-							H9L06_RS09355	906		old_locus_tag=H9L06_09355
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1932228	1933133	-	WP_187554925.1	WP_187554925.1		dihydrodipicolinate synthase family protein			H9L06_RS09355	906	301	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1933231	1933581	-							H9L06_RS11830	351		
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1933231	1933581	-	WP_246454352.1	WP_246454352.1		proline racemase family protein			H9L06_RS11830	351	116	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1933635	1934192	-							H9L06_RS11835	558		partial;pseudo
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1933635	1934192	-				proline racemase family protein			H9L06_RS11835	558		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1934283	1935779	-					putP		H9L06_RS09365	1497		old_locus_tag=H9L06_09365
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1934283	1935779	-	WP_187554926.1	WP_187554926.1		sodium/proline symporter PutP	putP		H9L06_RS09365	1497	498	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1935876	1939478	-							H9L06_RS09370	3603		old_locus_tag=H9L06_09370
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1935876	1939478	-	WP_187556464.1	WP_187556464.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase			H9L06_RS09370	3603	1200	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1939644	1940549	+							H9L06_RS09375	906		old_locus_tag=H9L06_09375
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1939644	1940549	+	WP_187554927.1	WP_187554927.1		LysR family transcriptional regulator			H9L06_RS09375	906	301	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1940696	1942654	-							H9L06_RS09380	1959		old_locus_tag=H9L06_09380
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1940696	1942654	-	WP_187554928.1	WP_187554928.1		ABC transporter ATP-binding protein/permease			H9L06_RS09380	1959	652	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1942730	1943218	-					ribH		H9L06_RS09385	489		old_locus_tag=H9L06_09385
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1942730	1943218	-	WP_187554929.1	WP_187554929.1		6,7-dimethyl-8-ribityllumazine synthase	ribH		H9L06_RS09385	489	162	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1943291	1944559	-					ribA		H9L06_RS09390	1269		old_locus_tag=H9L06_09390
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1943291	1944559	-	WP_187554930.1	WP_187554930.1		GTP cyclohydrolase II	ribA		H9L06_RS09390	1269	422	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1944615	1945250	-							H9L06_RS09395	636		old_locus_tag=H9L06_09395
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1944615	1945250	-	WP_187554931.1	WP_187554931.1		riboflavin synthase			H9L06_RS09395	636	211	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1945250	1946418	-							H9L06_RS09400	1169		pseudo;old_locus_tag=H9L06_09400
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1945250	1946418	-				dihydrofolate reductase family protein			H9L06_RS09400	1169		pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1946689	1947696	-					trpS		H9L06_RS09405	1008		old_locus_tag=H9L06_09405
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1946689	1947696	-	WP_187554932.1	WP_187554932.1		tryptophan--tRNA ligase	trpS		H9L06_RS09405	1008	335	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1947710	1948570	-							H9L06_RS09410	861		old_locus_tag=H9L06_09410
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1947710	1948570	-	WP_187554933.1	WP_187554933.1		exodeoxyribonuclease III			H9L06_RS09410	861	286	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1948738	1949052	+							H9L06_RS09415	315		old_locus_tag=H9L06_09415
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1948738	1949052	+	WP_187554934.1	WP_187554934.1		WhiB family transcriptional regulator			H9L06_RS09415	315	104	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1949116	1950147	+							H9L06_RS11840	1032		
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1949116	1950147	+	WP_246454353.1	WP_246454353.1		glycosyltransferase			H9L06_RS11840	1032	343	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1950129	1952231	+							H9L06_RS09420	2103		old_locus_tag=H9L06_09420
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1950129	1952231	+	WP_246454355.1	WP_246454355.1		hypothetical protein			H9L06_RS09420	2103	700	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1952231	1953412	+							H9L06_RS09425	1182		old_locus_tag=H9L06_09425
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1952231	1953412	+	WP_246454357.1	WP_246454357.1		DUF5719 family protein			H9L06_RS09425	1182	393	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1953409	1953621	+							H9L06_RS11845	213		
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1953409	1953621	+	WP_246454359.1	WP_246454359.1		hypothetical protein			H9L06_RS11845	213	70	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1953642	1954070	+							H9L06_RS09430	429		old_locus_tag=H9L06_09430
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1953642	1954070	+	WP_246454361.1	WP_246454361.1		metallopeptidase family protein			H9L06_RS09430	429	142	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1954120	1954802	+					mtrA		H9L06_RS09435	683		pseudo;old_locus_tag=H9L06_09435
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1954120	1954802	+				MtrAB system response regulator MtrA	mtrA		H9L06_RS09435	683		pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1954811	1956544	+					mtrB		H9L06_RS09440	1734		old_locus_tag=H9L06_09440
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1954811	1956544	+	WP_187554935.1	WP_187554935.1		MtrAB system histidine kinase MtrB	mtrB		H9L06_RS09440	1734	577	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1956541	1957173	+							H9L06_RS09445	633		old_locus_tag=H9L06_09445
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1956541	1957173	+	WP_187554936.1	WP_187554936.1		hypothetical protein			H9L06_RS09445	633	210	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1957116	1958228	+							H9L06_RS09450	1113		old_locus_tag=H9L06_09450
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1957116	1958228	+	WP_187554937.1	WP_187554937.1		LpqB family beta-propeller domain-containing protein			H9L06_RS09450	1113	370	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1958501	1959070	+							H9L06_RS09455	570		old_locus_tag=H9L06_09455
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1958501	1959070	+	WP_187554938.1	WP_187554938.1		ComF family protein			H9L06_RS09455	570	189	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1959151	1959777	+					raiA		H9L06_RS09460	627		old_locus_tag=H9L06_09460
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1959151	1959777	+	WP_187554939.1	WP_187554939.1		ribosome-associated translation inhibitor RaiA	raiA		H9L06_RS09460	627	208	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1959758	1960492	-							H9L06_RS09465	735		old_locus_tag=H9L06_09465
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1959758	1960492	-	WP_187554940.1	WP_187554940.1		polyprenol monophosphomannose synthase			H9L06_RS09465	735	244	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1960664	1963465	+					secA		H9L06_RS09470	2802		old_locus_tag=H9L06_09470
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1960664	1963465	+	WP_187554941.1	WP_187554941.1		preprotein translocase subunit SecA	secA		H9L06_RS09470	2802	933	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1963524	1964528	+							H9L06_RS09475	1005		old_locus_tag=H9L06_09475
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1963524	1964528	+	WP_187554942.1	WP_187554942.1		thioredoxin domain-containing protein			H9L06_RS09475	1005	334	
gene	tRNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1964565	1964640	+							H9L06_RS09480	76		old_locus_tag=H9L06_09480
tRNA		GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1964565	1964640	+				tRNA-Thr			H9L06_RS09480	76		anticodon=TGT
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1964864	1968427	+							H9L06_RS09485	3564		old_locus_tag=H9L06_09485
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1964864	1968427	+	WP_187554943.1	WP_187554943.1		Ig-like domain repeat protein			H9L06_RS09485	3564	1187	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1968435	1969298	+							H9L06_RS09490	864		old_locus_tag=H9L06_09490
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1968435	1969298	+	WP_187554944.1	WP_187554944.1		HtaA domain-containing protein			H9L06_RS09490	864	287	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1969405	1969929	-							H9L06_RS09495	525		old_locus_tag=H9L06_09495
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1969405	1969929	-	WP_187554945.1	WP_187554945.1		DUF2165 domain-containing protein			H9L06_RS09495	525	174	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1969926	1970114	-							H9L06_RS09500	189		old_locus_tag=H9L06_09500
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1969926	1970114	-	WP_187554946.1	WP_187554946.1		DUF4177 domain-containing protein			H9L06_RS09500	189	62	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1970316	1971935	-					groL		H9L06_RS09505	1620		old_locus_tag=H9L06_09505
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1970316	1971935	-	WP_187554947.1	WP_187554947.1		chaperonin GroEL	groL		H9L06_RS09505	1620	539	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1972105	1972710	-							H9L06_RS09510	606		old_locus_tag=H9L06_09510
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1972105	1972710	-	WP_187554948.1	WP_187554948.1		hypothetical protein			H9L06_RS09510	606	201	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1972833	1973972	-							H9L06_RS09515	1140		old_locus_tag=H9L06_09515
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1972833	1973972	-	WP_187554949.1	WP_187554949.1		ABC transporter substrate-binding protein			H9L06_RS09515	1140	379	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1974110	1975177	+							H9L06_RS09520	1068		old_locus_tag=H9L06_09520
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1974110	1975177	+	WP_187554950.1	WP_187554950.1		iron ABC transporter permease			H9L06_RS09520	1068	355	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1975177	1975998	+							H9L06_RS09525	822		old_locus_tag=H9L06_09525
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1975177	1975998	+	WP_187554951.1	WP_187554951.1		heme ABC transporter ATP-binding protein			H9L06_RS09525	822	273	
gene	tRNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976014	1976086	+							H9L06_RS09530	73		old_locus_tag=H9L06_09530
tRNA		GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976014	1976086	+				tRNA-Ala			H9L06_RS09530	73		anticodon=CGC
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976132	1976815	-							H9L06_RS09535	684		old_locus_tag=H9L06_09535
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976132	1976815	-	WP_187554952.1	WP_187554952.1		hypothetical protein			H9L06_RS09535	684	227	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976812	1977279	-							H9L06_RS09540	468		old_locus_tag=H9L06_09540
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1976812	1977279	-	WP_187554953.1	WP_187554953.1		MarR family transcriptional regulator			H9L06_RS09540	468	155	
gene	tRNA	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1977382	1977456	+							H9L06_RS09545	75		old_locus_tag=H9L06_09545
tRNA		GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1977382	1977456	+				tRNA-Lys			H9L06_RS09545	75		anticodon=TTT
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1977645	1977848	-							H9L06_RS09550	204		old_locus_tag=H9L06_09550
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1977645	1977848	-	WP_187554954.1	WP_187554954.1		cold-shock protein			H9L06_RS09550	204	67	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979144	1979320	-							H9L06_RS09555	177		old_locus_tag=H9L06_09555
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979144	1979320	-	WP_187554955.1	WP_187554955.1		hypothetical protein			H9L06_RS09555	177	58	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979474	1979887	+							H9L06_RS09560	414		old_locus_tag=H9L06_09560
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979474	1979887	+	WP_187554956.1	WP_187554956.1		VOC family protein			H9L06_RS09560	414	137	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979897	1980382	+							H9L06_RS09565	486		old_locus_tag=H9L06_09565
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1979897	1980382	+	WP_187554957.1	WP_187554957.1		helix-turn-helix transcriptional regulator			H9L06_RS09565	486	161	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1980476	1981108	+							H9L06_RS09570	633		old_locus_tag=H9L06_09570
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1980476	1981108	+	WP_187554958.1	WP_187554958.1		DUF308 domain-containing protein			H9L06_RS09570	633	210	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1981128	1981757	+							H9L06_RS09575	630		old_locus_tag=H9L06_09575
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1981128	1981757	+	WP_187554959.1	WP_187554959.1		hypothetical protein			H9L06_RS09575	630	209	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1981892	1982671	-					pstB		H9L06_RS09580	780		old_locus_tag=H9L06_09580
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1981892	1982671	-	WP_187554960.1	WP_187554960.1		phosphate ABC transporter ATP-binding protein PstB	pstB		H9L06_RS09580	780	259	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1982713	1983597	-					pstA		H9L06_RS09585	885		old_locus_tag=H9L06_09585
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1982713	1983597	-	WP_187554961.1	WP_187554961.1		phosphate ABC transporter permease PstA	pstA		H9L06_RS09585	885	294	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1983600	1984535	-					pstC		H9L06_RS09590	936		old_locus_tag=H9L06_09590
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1983600	1984535	-	WP_187554962.1	WP_187554962.1		phosphate ABC transporter permease subunit PstC	pstC		H9L06_RS09590	936	311	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1984631	1985713	-					pstS		H9L06_RS09595	1083		old_locus_tag=H9L06_09595
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1984631	1985713	-	WP_187556466.1	WP_187556466.1		phosphate ABC transporter substrate-binding protein PstS	pstS		H9L06_RS09595	1083	360	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1985939	1987180	+							H9L06_RS09600	1242		old_locus_tag=H9L06_09600
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1985939	1987180	+	WP_246454363.1	WP_246454363.1		CapA family protein			H9L06_RS09600	1242	413	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1987302	1988213	-							H9L06_RS09605	912		old_locus_tag=H9L06_09605
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1987302	1988213	-	WP_187554963.1	WP_187554963.1		hypothetical protein			H9L06_RS09605	912	303	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1988228	1989214	-							H9L06_RS09610	987		old_locus_tag=H9L06_09610
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1988228	1989214	-	WP_187554964.1	WP_187554964.1		NUDIX hydrolase			H9L06_RS09610	987	328	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1989218	1991338	-							H9L06_RS09615	2121		old_locus_tag=H9L06_09615
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1989218	1991338	-	WP_187554965.1	WP_187554965.1		RNA degradosome polyphosphate kinase			H9L06_RS09615	2121	706	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1991335	1992258	-					mshD		H9L06_RS09620	924		old_locus_tag=H9L06_09620
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1991335	1992258	-	WP_187554966.1	WP_187554966.1		mycothiol synthase	mshD		H9L06_RS09620	924	307	
gene	pseudogene	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1992333	1992500	-							H9L06_RS11850	168		partial;pseudo
CDS	without_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1992333	1992500	-				winged helix-turn-helix domain-containing protein			H9L06_RS11850	168		partial;pseudo
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1993025	1993303	+							H9L06_RS09630	279		old_locus_tag=H9L06_09630
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1993025	1993303	+	WP_246454364.1	WP_246454364.1		hypothetical protein			H9L06_RS09630	279	92	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1993466	1994593	+							H9L06_RS09635	1128		old_locus_tag=H9L06_09635
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1993466	1994593	+	WP_187554969.1	WP_187554969.1		folate-binding protein YgfZ			H9L06_RS09635	1128	375	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1994628	1995368	+							H9L06_RS09640	741		old_locus_tag=H9L06_09640
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1994628	1995368	+	WP_187554970.1	WP_187554970.1		phosphoglyceromutase			H9L06_RS09640	741	246	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1995441	1995638	-							H9L06_RS09645	198		old_locus_tag=H9L06_09645
CDS	with_protein	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1995441	1995638	-	WP_187554971.1	WP_187554971.1		DUF3073 domain-containing protein			H9L06_RS09645	198	65	
gene	protein_coding	GCF_014396385.1	Primary Assembly	chromosome		NZ_CP060716.1	1995759	1996406	+							H9L06_RS09650	648		old_locus_tag=H9L06_09650
