# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2439682	2440608	+					speB		Leucomu_RS11430	927		old_locus_tag=Leucomu_11425
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2439682	2440608	+	WP_128387308.1	WP_128387308.1		agmatinase	speB		Leucomu_RS11430	927	308	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2440655	2441764	+							Leucomu_RS11435	1110		old_locus_tag=Leucomu_11430
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2440655	2441764	+	WP_128387309.1	WP_128387309.1		ABC transporter substrate-binding protein			Leucomu_RS11435	1110	369	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2441870	2442571	+							Leucomu_RS11440	702		old_locus_tag=Leucomu_11435
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2441870	2442571	+	WP_017883530.1	WP_017883530.1		response regulator transcription factor			Leucomu_RS11440	702	233	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2442573	2444036	+							Leucomu_RS11445	1464		old_locus_tag=Leucomu_11440
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2442573	2444036	+	WP_128387310.1	WP_128387310.1		HAMP domain-containing histidine kinase			Leucomu_RS11445	1464	487	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2444233	2445456	-							Leucomu_RS11450	1224		old_locus_tag=Leucomu_11445
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2444233	2445456	-	WP_128387311.1	WP_128387311.1		hypothetical protein			Leucomu_RS11450	1224	407	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2445650	2447269	-					groL		Leucomu_RS11455	1620		old_locus_tag=Leucomu_11450
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2445650	2447269	-	WP_017883533.1	WP_017883533.1		chaperonin GroEL	groL		Leucomu_RS11455	1620	539	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2447588	2448364	-							Leucomu_RS11460	777		old_locus_tag=Leucomu_11455
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2447588	2448364	-	WP_128387312.1	WP_128387312.1		LytR C-terminal domain-containing protein			Leucomu_RS11460	777	258	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2448597	2449712	-							Leucomu_RS11465	1116		old_locus_tag=Leucomu_11460
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2448597	2449712	-	WP_128387313.1	WP_128387313.1		ABC transporter substrate-binding protein			Leucomu_RS11465	1116	371	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2449864	2450931	+							Leucomu_RS11470	1068		old_locus_tag=Leucomu_11465
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2449864	2450931	+	WP_017883536.1	WP_017883536.1		iron ABC transporter permease			Leucomu_RS11470	1068	355	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2450931	2451743	+							Leucomu_RS11475	813		old_locus_tag=Leucomu_11470
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2450931	2451743	+	WP_031289850.1	WP_031289850.1		heme ABC transporter ATP-binding protein			Leucomu_RS11475	813	270	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2451863	2452732	-							Leucomu_RS11480	870		old_locus_tag=Leucomu_11475
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2451863	2452732	-	WP_128387314.1	WP_128387314.1		HtaA domain-containing protein			Leucomu_RS11480	870	289	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2452732	2456151	-							Leucomu_RS11485	3420		old_locus_tag=Leucomu_11480
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2452732	2456151	-	WP_128387315.1	WP_128387315.1		HtaA domain-containing protein			Leucomu_RS11485	3420	1139	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2456399	2456845	+					msrB		Leucomu_RS11490	447		old_locus_tag=Leucomu_11485
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2456399	2456845	+	WP_194294552.1	WP_194294552.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		Leucomu_RS11490	447	148	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2456842	2457399	+							Leucomu_RS11495	558		old_locus_tag=Leucomu_11490
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2456842	2457399	+	WP_128387316.1	WP_128387316.1		nitroreductase family protein			Leucomu_RS11495	558	185	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2457421	2458371	-							Leucomu_RS11500	951		old_locus_tag=Leucomu_11495
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2457421	2458371	-	WP_128387317.1	WP_128387317.1		DMT family transporter			Leucomu_RS11500	951	316	
gene	tRNA	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2458671	2458743	-							Leucomu_RS11505	73		old_locus_tag=Leucomu_11500
tRNA		GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2458671	2458743	-				tRNA-Thr			Leucomu_RS11505	73		anticodon=TGT
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2458780	2459736	-							Leucomu_RS11510	957		old_locus_tag=Leucomu_11505
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2458780	2459736	-	WP_017883543.1	WP_017883543.1		thioredoxin domain-containing protein			Leucomu_RS11510	957	318	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2459781	2462588	-					secA		Leucomu_RS11515	2808		old_locus_tag=Leucomu_11510
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2459781	2462588	-	WP_194294553.1	WP_194294553.1		preprotein translocase subunit SecA	secA		Leucomu_RS11515	2808	935	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2462721	2463454	+							Leucomu_RS11520	734		pseudo;old_locus_tag=Leucomu_11515
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2462721	2463454	+				polyprenol monophosphomannose synthase			Leucomu_RS11520	734		pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2463560	2464192	-					raiA		Leucomu_RS11525	633		old_locus_tag=Leucomu_11520
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2463560	2464192	-	WP_017883546.1	WP_017883546.1		ribosome-associated translation inhibitor RaiA	raiA		Leucomu_RS11525	633	210	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2464445	2465173	-							Leucomu_RS11530	729		old_locus_tag=Leucomu_11525
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2464445	2465173	-	WP_128387318.1	WP_128387318.1		ComF family protein			Leucomu_RS11530	729	242	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2465311	2465802	-							Leucomu_RS15550	492		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2465311	2465802	-	WP_228407084.1	WP_228407084.1		LpqB family beta-propeller domain-containing protein			Leucomu_RS15550	492	163	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2466135	2466569	-							Leucomu_RS15555	435		partial;pseudo
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2466135	2466569	-				GerMN domain-containing protein			Leucomu_RS15555	435		partial;pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2466992	2468716	-							Leucomu_RS11540	1725		old_locus_tag=Leucomu_11535
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2466992	2468716	-	WP_228407085.1	WP_228407085.1		DUF769 domain-containing protein			Leucomu_RS11540	1725	574	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2468725	2469408	-							Leucomu_RS11545	684		old_locus_tag=Leucomu_11540
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2468725	2469408	-	WP_017883550.1	WP_017883550.1		response regulator transcription factor			Leucomu_RS11545	684	227	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2469466	2469903	-							Leucomu_RS11550	438		old_locus_tag=Leucomu_11545
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2469466	2469903	-	WP_031289854.1	WP_031289854.1		metallopeptidase family protein			Leucomu_RS11550	438	145	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2470012	2471409	-							Leucomu_RS11555	1398		old_locus_tag=Leucomu_11550
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2470012	2471409	-	WP_017883552.1	WP_017883552.1		DUF5719 family protein			Leucomu_RS11555	1398	465	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2471406	2474477	-							Leucomu_RS11560	3072		old_locus_tag=Leucomu_11555
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2471406	2474477	-	WP_128387319.1	WP_128387319.1		glycosyltransferase family 2 protein			Leucomu_RS11560	3072	1023	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2474640	2474897	-							Leucomu_RS11565	258		old_locus_tag=Leucomu_11560
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2474640	2474897	-	WP_031289856.1	WP_031289856.1		WhiB family transcriptional regulator			Leucomu_RS11565	258	85	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2475111	2475467	-							Leucomu_RS11570	357		old_locus_tag=Leucomu_11565
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2475111	2475467	-	WP_128387320.1	WP_128387320.1		hypothetical protein			Leucomu_RS11570	357	118	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2475464	2476477	-					truB		Leucomu_RS11575	1014		old_locus_tag=Leucomu_11570
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2475464	2476477	-	WP_228407086.1	WP_228407086.1		tRNA pseudouridine(55) synthase TruB	truB		Leucomu_RS11575	1014	337	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2476696	2477580	+							Leucomu_RS11580	885		old_locus_tag=Leucomu_11575
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2476696	2477580	+	WP_128387321.1	WP_128387321.1		A/G-specific adenine glycosylase			Leucomu_RS11580	885	294	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2477613	2478047	-					rbfA		Leucomu_RS11585	435		old_locus_tag=Leucomu_11580
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2477613	2478047	-	WP_017883557.1	WP_017883557.1		30S ribosome-binding factor RbfA	rbfA		Leucomu_RS11585	435	144	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2478192	2478635	+							Leucomu_RS11590	444		old_locus_tag=Leucomu_11585
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2478192	2478635	+	WP_017883558.1	WP_017883558.1		AraC family transcriptional regulator			Leucomu_RS11590	444	147	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2478646	2479056	+							Leucomu_RS11595	411		old_locus_tag=Leucomu_11590
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2478646	2479056	+	WP_128387322.1	WP_128387322.1		VOC family protein			Leucomu_RS11595	411	136	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2479168	2481879	-					infB		Leucomu_RS11600	2712		old_locus_tag=Leucomu_11595
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2479168	2481879	-	WP_128387323.1	WP_128387323.1		translation initiation factor IF-2	infB		Leucomu_RS11600	2712	903	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2481954	2482211	-							Leucomu_RS11605	258		old_locus_tag=Leucomu_11600
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2481954	2482211	-	WP_081611614.1	WP_081611614.1		YlxR family protein			Leucomu_RS11605	258	85	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2482550	2483545	-					nusA		Leucomu_RS11610	996		old_locus_tag=Leucomu_11605
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2482550	2483545	-	WP_017883561.1	WP_017883561.1		transcription termination factor NusA	nusA		Leucomu_RS11610	996	331	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2483612	2488336	-							Leucomu_RS11615	4725		old_locus_tag=Leucomu_11610
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2483612	2488336	-	WP_128387324.1	WP_128387324.1		FHA domain-containing protein			Leucomu_RS11615	4725	1574	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2488362	2489072	-							Leucomu_RS11620	711		old_locus_tag=Leucomu_11615
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2488362	2489072	-	WP_164884549.1	WP_164884549.1		hypothetical protein			Leucomu_RS11620	711	236	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2489090	2489767	-							Leucomu_RS11625	678		old_locus_tag=Leucomu_11620
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2489090	2489767	-	WP_128387326.1	WP_128387326.1		alpha/beta hydrolase			Leucomu_RS11625	678	225	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2489822	2491075	-							Leucomu_RS11630	1254		old_locus_tag=Leucomu_11625
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2489822	2491075	-	WP_228407350.1	WP_228407350.1		IS256 family transposase			Leucomu_RS11630	1254	417	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2491152	2492435	-							Leucomu_RS11635	1284		old_locus_tag=Leucomu_11630
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2491152	2492435	-	WP_128387327.1	WP_128387327.1		hypothetical protein			Leucomu_RS11635	1284	427	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2492438	2492737	-							Leucomu_RS11640	300		old_locus_tag=Leucomu_11635
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2492438	2492737	-	WP_128387328.1	WP_128387328.1		hypothetical protein			Leucomu_RS11640	300	99	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2492773	2493066	-							Leucomu_RS11645	294		old_locus_tag=Leucomu_11640
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2492773	2493066	-	WP_017883566.1	WP_017883566.1		WXG100 family type VII secretion target			Leucomu_RS11645	294	97	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2493329	2495116	-							Leucomu_RS11650	1788		old_locus_tag=Leucomu_11645
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2493329	2495116	-	WP_128387329.1	WP_128387329.1		proline--tRNA ligase			Leucomu_RS11650	1788	595	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2495288	2496856	+							Leucomu_RS11655	1569		old_locus_tag=Leucomu_11650
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2495288	2496856	+	WP_228407087.1	WP_228407087.1		phospholipid carrier-dependent glycosyltransferase			Leucomu_RS11655	1569	522	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2496894	2497595	-							Leucomu_RS11660	702		old_locus_tag=Leucomu_11655
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2496894	2497595	-	WP_017883569.1	WP_017883569.1		response regulator transcription factor			Leucomu_RS11660	702	233	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2497592	2498956	-							Leucomu_RS11665	1365		old_locus_tag=Leucomu_11660
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2497592	2498956	-	WP_128387330.1	WP_128387330.1		ATP-binding protein			Leucomu_RS11665	1365	454	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2499071	2500858	+							Leucomu_RS11670	1788		old_locus_tag=Leucomu_11665
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2499071	2500858	+	WP_128387331.1	WP_128387331.1		PspC domain-containing protein			Leucomu_RS11670	1788	595	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2500855	2501232	+							Leucomu_RS11675	378		old_locus_tag=Leucomu_11670
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2500855	2501232	+	WP_128387332.1	WP_128387332.1		hypothetical protein			Leucomu_RS11675	378	125	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2501234	2502742	-							Leucomu_RS11680	1509		old_locus_tag=Leucomu_11675
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2501234	2502742	-	WP_017883571.1	WP_017883571.1		PAS domain-containing sensor histidine kinase			Leucomu_RS11680	1509	502	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2503091	2503723	+							Leucomu_RS11685	633		old_locus_tag=Leucomu_11680
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2503091	2503723	+	WP_128387333.1	WP_128387333.1		Rv3235 family protein			Leucomu_RS11685	633	210	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2503788	2504777	-					rlmB		Leucomu_RS11690	990		old_locus_tag=Leucomu_11685
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2503788	2504777	-	WP_128387334.1	WP_128387334.1		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	rlmB		Leucomu_RS11690	990	329	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2504774	2506234	-					cysS		Leucomu_RS11695	1461		old_locus_tag=Leucomu_11690
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2504774	2506234	-	WP_128387335.1	WP_128387335.1		cysteine--tRNA ligase	cysS		Leucomu_RS11695	1461	486	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2506302	2506943	-					phoU		Leucomu_RS11700	642		old_locus_tag=Leucomu_11695
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2506302	2506943	-	WP_128387336.1	WP_128387336.1		phosphate signaling complex protein PhoU	phoU		Leucomu_RS11700	642	213	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2507083	2508312	+							Leucomu_RS11705	1230		old_locus_tag=Leucomu_11700
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2507083	2508312	+	WP_128387337.1	WP_128387337.1		histidine kinase			Leucomu_RS11705	1230	409	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2508312	2509007	+							Leucomu_RS11710	696		old_locus_tag=Leucomu_11705
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2508312	2509007	+	WP_017883577.1	WP_017883577.1		response regulator transcription factor			Leucomu_RS11710	696	231	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2509334	2509915	-							Leucomu_RS11715	582		old_locus_tag=Leucomu_11710
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2509334	2509915	-	WP_228407088.1	WP_228407088.1		DNA modification methylase			Leucomu_RS11715	582	193	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2510080	2510565	+							Leucomu_RS11720	486		old_locus_tag=Leucomu_11715
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2510080	2510565	+	WP_017883579.1	WP_017883579.1		CarD family transcriptional regulator			Leucomu_RS11720	486	161	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2510671	2511444	+					ispD		Leucomu_RS15560	774		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2510671	2511444	+	WP_164884550.1	WP_164884550.1		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD		Leucomu_RS15560	774	257	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2511441	2511968	+					ispF		Leucomu_RS15565	528		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2511441	2511968	+	WP_164884551.1	WP_164884551.1		2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF		Leucomu_RS15565	528	175	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2511956	2513065	-					purM		Leucomu_RS11730	1110		old_locus_tag=Leucomu_11725
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2511956	2513065	-	WP_128387339.1	WP_128387339.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		Leucomu_RS11730	1110	369	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2513215	2514675	+					purF		Leucomu_RS11735	1461		old_locus_tag=Leucomu_11730
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2513215	2514675	+	WP_017883583.1	WP_017883583.1		amidophosphoribosyltransferase	purF		Leucomu_RS11735	1461	486	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2514883	2515149	-							Leucomu_RS15570	267		
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2514883	2515149	-	WP_017883584.1	WP_017883584.1		twin-arginine translocase TatA/TatE family subunit			Leucomu_RS15570	267	88	
gene	pseudogene	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2515182	2515437	-							Leucomu_RS11745	256		pseudo;old_locus_tag=Leucomu_11740
CDS	without_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2515182	2515437	-				twin-arginine translocase TatA/TatE family subunit			Leucomu_RS11745	256		pseudo
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2515470	2515865	-							Leucomu_RS11750	396		old_locus_tag=Leucomu_11745
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2515470	2515865	-	WP_128387340.1	WP_128387340.1		hypothetical protein			Leucomu_RS11750	396	131	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2516003	2516356	-							Leucomu_RS11755	354		old_locus_tag=Leucomu_11750
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2516003	2516356	-	WP_017883587.1	WP_017883587.1		sterol carrier family protein			Leucomu_RS11755	354	117	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2516600	2517862	+					purD		Leucomu_RS11760	1263		old_locus_tag=Leucomu_11755
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2516600	2517862	+	WP_128387341.1	WP_128387341.1		phosphoribosylamine--glycine ligase	purD		Leucomu_RS11760	1263	420	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2518035	2519009	-							Leucomu_RS11765	975		old_locus_tag=Leucomu_11760
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2518035	2519009	-	WP_228407089.1	WP_228407089.1		SRPBCC domain-containing protein			Leucomu_RS11765	975	324	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2519193	2520110	+							Leucomu_RS11770	918		old_locus_tag=Leucomu_11765
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2519193	2520110	+	WP_128387343.1	WP_128387343.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			Leucomu_RS11770	918	305	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2520200	2520457	+					purS		Leucomu_RS11775	258		old_locus_tag=Leucomu_11770
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2520200	2520457	+	WP_031289871.1	WP_031289871.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		Leucomu_RS11775	258	85	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2520457	2521161	+					purQ		Leucomu_RS11780	705		old_locus_tag=Leucomu_11775
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2520457	2521161	+	WP_128387344.1	WP_128387344.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		Leucomu_RS11780	705	234	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2521408	2522739	-							Leucomu_RS11785	1332		old_locus_tag=Leucomu_11780
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2521408	2522739	-	WP_164884553.1	WP_164884553.1		glutamate-1-semialdehyde 2,1-aminomutase			Leucomu_RS11785	1332	443	
gene	protein_coding	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2522736	2523707	-					hemB		Leucomu_RS11790	972		old_locus_tag=Leucomu_11785
CDS	with_protein	GCF_004028235.1	Primary Assembly	chromosome		NZ_CP035037.1	2522736	2523707	-	WP_017883594.1	WP_017883594.1		porphobilinogen synthase	hemB		Leucomu_RS11790	972	323	
