# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3255159	3256721	+							EVS81_RS14685	1563		old_locus_tag=EVS81_14685
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3255159	3256721	+	WP_130111035.1	WP_130111035.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			EVS81_RS14685	1563	520	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3256718	3258136	+							EVS81_RS14690	1419		old_locus_tag=EVS81_14690
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3256718	3258136	+	WP_130111036.1	WP_130111036.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			EVS81_RS14690	1419	472	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3258133	3259215	+					mraY		EVS81_RS14695	1083		old_locus_tag=EVS81_14695
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3258133	3259215	+	WP_130111037.1	WP_130111037.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		EVS81_RS14695	1083	360	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3259212	3260279	+							EVS81_RS14700	1068		old_locus_tag=EVS81_14700
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3259212	3260279	+	WP_205879348.1	WP_205879348.1		hypothetical protein			EVS81_RS14700	1068	355	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3260285	3261523	+							EVS81_RS14705	1239		old_locus_tag=EVS81_14705
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3260285	3261523	+	WP_240739877.1	WP_240739877.1		putative lipid II flippase FtsW			EVS81_RS14705	1239	412	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3261520	3262593	+							EVS81_RS14710	1074		old_locus_tag=EVS81_14710
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3261520	3262593	+	WP_130111039.1	WP_130111039.1		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase			EVS81_RS14710	1074	357	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3262696	3264150	+					murC		EVS81_RS14715	1455		old_locus_tag=EVS81_14715
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3262696	3264150	+	WP_130111040.1	WP_130111040.1		UDP-N-acetylmuramate--L-alanine ligase	murC		EVS81_RS14715	1455	484	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3264164	3265219	+							EVS81_RS14720	1056		old_locus_tag=EVS81_14720
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3264164	3265219	+	WP_130111041.1	WP_130111041.1		FtsQ-type POTRA domain-containing protein			EVS81_RS14720	1056	351	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3265366	3266598	+					ftsZ		EVS81_RS14725	1233		old_locus_tag=EVS81_14725
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3265366	3266598	+	WP_130111042.1	WP_130111042.1		cell division protein FtsZ	ftsZ		EVS81_RS14725	1233	410	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3266604	3267299	+							EVS81_RS14730	696		old_locus_tag=EVS81_14730
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3266604	3267299	+	WP_240739878.1	WP_240739878.1		YggS family pyridoxal phosphate-dependent enzyme			EVS81_RS14730	696	231	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3267330	3267836	+							EVS81_RS14735	507		old_locus_tag=EVS81_14735
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3267330	3267836	+	WP_130111043.1	WP_130111043.1		cell division protein SepF			EVS81_RS14735	507	168	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3267876	3268136	+							EVS81_RS14740	261		old_locus_tag=EVS81_14740
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3267876	3268136	+	WP_240739879.1	WP_240739879.1		YggT family protein			EVS81_RS14740	261	86	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3268228	3268911	+							EVS81_RS14745	684		old_locus_tag=EVS81_14745
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3268228	3268911	+	WP_130111045.1	WP_130111045.1		DivIVA domain-containing protein			EVS81_RS14745	684	227	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3268920	3269603	+					lspA		EVS81_RS14750	684		old_locus_tag=EVS81_14750
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3268920	3269603	+	WP_240739880.1	WP_240739880.1		signal peptidase II	lspA		EVS81_RS14750	684	227	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3269590	3270510	+							EVS81_RS14755	921		old_locus_tag=EVS81_14755
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3269590	3270510	+	WP_130111046.1	WP_130111046.1		RluA family pseudouridine synthase			EVS81_RS14755	921	306	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3270642	3274151	+					dnaE		EVS81_RS14760	3510		old_locus_tag=EVS81_14760
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3270642	3274151	+	WP_240740084.1	WP_240740084.1		DNA polymerase III subunit alpha	dnaE		EVS81_RS14760	3510	1169	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3274209	3275039	+					nadE		EVS81_RS14765	831		old_locus_tag=EVS81_14765
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3274209	3275039	+	WP_130111048.1	WP_130111048.1		ammonia-dependent NAD(+) synthetase	nadE		EVS81_RS14765	831	276	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3275042	3275581	+					msrA		EVS81_RS14770	540		old_locus_tag=EVS81_14770
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3275042	3275581	+	WP_130111049.1	WP_130111049.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		EVS81_RS14770	540	179	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3275588	3276145	-					ssb		EVS81_RS14775	558		old_locus_tag=EVS81_14775
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3275588	3276145	-	WP_130111050.1	WP_130111050.1		single-stranded DNA-binding protein	ssb		EVS81_RS14775	558	185	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3276411	3276899	+							EVS81_RS14780	489		old_locus_tag=EVS81_14780
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3276411	3276899	+	WP_130111051.1	WP_130111051.1		hypothetical protein			EVS81_RS14780	489	162	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3276984	3278666	+					ettA		EVS81_RS14785	1683		old_locus_tag=EVS81_14785
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3276984	3278666	+	WP_130111052.1	WP_130111052.1		energy-dependent translational throttle protein EttA	ettA		EVS81_RS14785	1683	560	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3278683	3279150	+							EVS81_RS14790	468		old_locus_tag=EVS81_14790
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3278683	3279150	+	WP_130111053.1	WP_130111053.1		acyl-CoA thioesterase			EVS81_RS14790	468	155	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3279194	3280072	-							EVS81_RS14795	879		old_locus_tag=EVS81_14795
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3279194	3280072	-	WP_130111054.1	WP_130111054.1		acyl-CoA thioesterase II			EVS81_RS14795	879	292	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3280171	3280854	+							EVS81_RS14800	684		old_locus_tag=EVS81_14800
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3280171	3280854	+	WP_130111055.1	WP_130111055.1		hypothetical protein			EVS81_RS14800	684	227	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3280885	3281178	+					rpoZ		EVS81_RS14805	294		old_locus_tag=EVS81_14805
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3280885	3281178	+	WP_130111056.1	WP_130111056.1		DNA-directed RNA polymerase subunit omega	rpoZ		EVS81_RS14805	294	97	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3281321	3282526	+					metK		EVS81_RS14810	1206		old_locus_tag=EVS81_14810
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3281321	3282526	+	WP_130111057.1	WP_130111057.1		methionine adenosyltransferase	metK		EVS81_RS14810	1206	401	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3282534	3284639	+							EVS81_RS14815	2106		old_locus_tag=EVS81_14815
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3282534	3284639	+	WP_165384281.1	WP_165384281.1		hypothetical protein			EVS81_RS14815	2106	701	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3284656	3285873	-					trpB		EVS81_RS14820	1218		old_locus_tag=EVS81_14820
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3284656	3285873	-	WP_130111058.1	WP_130111058.1		tryptophan synthase subunit beta	trpB		EVS81_RS14820	1218	405	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3286077	3287006	+							EVS81_RS14825	930		old_locus_tag=EVS81_14825
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3286077	3287006	+	WP_130111059.1	WP_130111059.1		methionyl-tRNA formyltransferase			EVS81_RS14825	930	309	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3287090	3288490	+							EVS81_RS14830	1401		old_locus_tag=EVS81_14830
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3287090	3288490	+	WP_240739881.1	WP_240739881.1		rRNA small subunit methyltransferase B			EVS81_RS14830	1401	466	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3288619	3289947	+							EVS81_RS14835	1329		old_locus_tag=EVS81_14835
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3288619	3289947	+	WP_130111565.1	WP_130111565.1		MFS transporter			EVS81_RS14835	1329	442	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3289971	3291395	-							EVS81_RS14840	1425		old_locus_tag=EVS81_14840
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3289971	3291395	-	WP_130111061.1	WP_130111061.1		hypothetical protein			EVS81_RS14840	1425	474	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3291469	3292131	+					rpe		EVS81_RS14845	663		old_locus_tag=EVS81_14845
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3291469	3292131	+	WP_130111062.1	WP_130111062.1		ribulose-phosphate 3-epimerase	rpe		EVS81_RS14845	663	220	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3292162	3292425	+							EVS81_RS14850	264		old_locus_tag=EVS81_14850
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3292162	3292425	+	WP_130111063.1	WP_130111063.1		phosphoribosyl-ATP diphosphatase			EVS81_RS14850	264	87	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3292534	3293376	+					hisG		EVS81_RS14855	843		old_locus_tag=EVS81_14855
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3292534	3293376	+	WP_130111064.1	WP_130111064.1		ATP phosphoribosyltransferase	hisG		EVS81_RS14855	843	280	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3293387	3294163	+					hisF		EVS81_RS14860	777		old_locus_tag=EVS81_14860
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3293387	3294163	+	WP_130111065.1	WP_130111065.1		imidazole glycerol phosphate synthase subunit HisF	hisF		EVS81_RS14860	777	258	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3294222	3294590	+					hisI		EVS81_RS14865	369		old_locus_tag=EVS81_14865
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3294222	3294590	+	WP_130111066.1	WP_130111066.1		phosphoribosyl-AMP cyclohydrolase	hisI		EVS81_RS14865	369	122	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3294621	3296231	+							EVS81_RS14870	1611		old_locus_tag=EVS81_14870
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3294621	3296231	+	WP_130111067.1	WP_130111067.1		anthranilate synthase component I			EVS81_RS14870	1611	536	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3296221	3296802	+							EVS81_RS14875	582		old_locus_tag=EVS81_14875
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3296221	3296802	+	WP_130111068.1	WP_130111068.1		Trp biosynthesis-associated membrane protein			EVS81_RS14875	582	193	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3296837	3297070	+							EVS81_RS14880	234		old_locus_tag=EVS81_14880
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3296837	3297070	+	WP_130111069.1	WP_130111069.1		hypothetical protein			EVS81_RS14880	234	77	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3297072	3297842	+					trpC		EVS81_RS14885	771		old_locus_tag=EVS81_14885
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3297072	3297842	+	WP_130111070.1	WP_130111070.1		indole-3-glycerol phosphate synthase TrpC	trpC		EVS81_RS14885	771	256	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3297923	3299146	+					trpB		EVS81_RS14890	1224		old_locus_tag=EVS81_14890
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3297923	3299146	+	WP_130111071.1	WP_130111071.1		tryptophan synthase subunit beta	trpB		EVS81_RS14890	1224	407	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3299143	3299970	+					trpA		EVS81_RS14895	828		old_locus_tag=EVS81_14895
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3299143	3299970	+	WP_130111072.1	WP_130111072.1		tryptophan synthase subunit alpha	trpA		EVS81_RS14895	828	275	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3300053	3301036	+					lgt		EVS81_RS14900	984		old_locus_tag=EVS81_14900
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3300053	3301036	+	WP_130111073.1	WP_130111073.1		prolipoprotein diacylglyceryl transferase	lgt		EVS81_RS14900	984	327	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3301061	3302536	+					pyk		EVS81_RS14905	1476		old_locus_tag=EVS81_14905
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3301061	3302536	+	WP_130111074.1	WP_130111074.1		pyruvate kinase	pyk		EVS81_RS14905	1476	491	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3302546	3303685	+							EVS81_RS14910	1140		old_locus_tag=EVS81_14910
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3302546	3303685	+	WP_130111075.1	WP_130111075.1		acyltransferase			EVS81_RS14910	1140	379	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3303658	3303822	-							EVS81_RS15850	165		
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3303658	3303822	-	WP_165384282.1	WP_165384282.1		hypothetical protein			EVS81_RS15850	165	54	
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3303894	3303975	-							EVS81_RS14915	82		old_locus_tag=EVS81_14915
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3303894	3303975	-				tRNA-Leu			EVS81_RS14915	82		anticodon=CAA
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3304102	3304710	+							EVS81_RS14920	609		old_locus_tag=EVS81_14920
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3304102	3304710	+	WP_130111076.1	WP_130111076.1		response regulator			EVS81_RS14920	609	202	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3304767	3305204	-							EVS81_RS14925	438		old_locus_tag=EVS81_14925
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3304767	3305204	-	WP_130111566.1	WP_130111566.1		hotdog fold thioesterase			EVS81_RS14925	438	145	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3305274	3307898	+					polA		EVS81_RS14930	2625		old_locus_tag=EVS81_14930
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3305274	3307898	+	WP_130111567.1	WP_130111567.1		DNA polymerase I	polA		EVS81_RS14930	2625	874	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3308218	3309663	+					rpsA		EVS81_RS14935	1446		old_locus_tag=EVS81_14935
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3308218	3309663	+	WP_130111077.1	WP_130111077.1		30S ribosomal protein S1	rpsA		EVS81_RS14935	1446	481	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3309780	3310388	-							EVS81_RS14940	609		old_locus_tag=EVS81_14940
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3309780	3310388	-	WP_205879349.1	WP_205879349.1		DUF4126 family protein			EVS81_RS14940	609	202	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3310494	3311093	+					coaE		EVS81_RS14945	600		old_locus_tag=EVS81_14945
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3310494	3311093	+	WP_130111078.1	WP_130111078.1		dephospho-CoA kinase	coaE		EVS81_RS14945	600	199	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3311080	3311691	-							EVS81_RS14950	612		old_locus_tag=EVS81_14950
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3311080	3311691	-	WP_130111079.1	WP_130111079.1		hypothetical protein			EVS81_RS14950	612	203	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3311931	3314399	+							EVS81_RS14955	2469		old_locus_tag=EVS81_14955
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3311931	3314399	+	WP_130111080.1	WP_130111080.1		Rne/Rng family ribonuclease			EVS81_RS14955	2469	822	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3314547	3314855	+					rplU		EVS81_RS14960	309		old_locus_tag=EVS81_14960
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3314547	3314855	+	WP_130111081.1	WP_130111081.1		50S ribosomal protein L21	rplU		EVS81_RS14960	309	102	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3314887	3315141	+					rpmA		EVS81_RS14965	255		old_locus_tag=EVS81_14965
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3314887	3315141	+	WP_053383772.1	WP_053383772.1		50S ribosomal protein L27	rpmA		EVS81_RS14965	255	84	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3315220	3316725	+					obgE		EVS81_RS14970	1506		old_locus_tag=EVS81_14970
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3315220	3316725	+	WP_130111082.1	WP_130111082.1		GTPase ObgE	obgE		EVS81_RS14970	1506	501	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3316722	3317525	+					proB		EVS81_RS14975	804		old_locus_tag=EVS81_14975
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3316722	3317525	+	WP_240739882.1	WP_240739882.1		glutamate 5-kinase	proB		EVS81_RS14975	804	267	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3317531	3318784	+							EVS81_RS14980	1254		old_locus_tag=EVS81_14980
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3317531	3318784	+	WP_130111083.1	WP_130111083.1		glutamate-5-semialdehyde dehydrogenase			EVS81_RS14980	1254	417	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3318840	3319052	+							EVS81_RS14985	213		old_locus_tag=EVS81_14985
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3318840	3319052	+	WP_130111084.1	WP_130111084.1		hypothetical protein			EVS81_RS14985	213	70	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3319094	3319663	+					nadD		EVS81_RS14990	570		old_locus_tag=EVS81_14990
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3319094	3319663	+	WP_240740085.1	WP_240740085.1		nicotinate-nucleotide adenylyltransferase	nadD		EVS81_RS14990	570	189	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3319664	3321271	+							EVS81_RS14995	1608		old_locus_tag=EVS81_14995
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3319664	3321271	+	WP_130111085.1	WP_130111085.1		hypothetical protein			EVS81_RS14995	1608	535	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3321311	3321742	+					rsfS		EVS81_RS15000	432		old_locus_tag=EVS81_15000
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3321311	3321742	+	WP_130111086.1	WP_130111086.1		ribosome silencing factor	rsfS		EVS81_RS15000	432	143	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3321812	3322558	+							EVS81_RS15005	747		old_locus_tag=EVS81_15005
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3321812	3322558	+	WP_130111087.1	WP_130111087.1		PIG-L family deacetylase			EVS81_RS15005	747	248	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3322581	3323237	-							EVS81_RS15010	657		old_locus_tag=EVS81_15010
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3322581	3323237	-	WP_130111088.1	WP_130111088.1		hypothetical protein			EVS81_RS15010	657	218	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3323237	3325132	-					nhaA		EVS81_RS15015	1896		old_locus_tag=EVS81_15015
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3323237	3325132	-	WP_130111089.1	WP_130111089.1		Na+/H+ antiporter NhaA	nhaA		EVS81_RS15015	1896	631	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3325136	3325906	-							EVS81_RS15020	771		old_locus_tag=EVS81_15020
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3325136	3325906	-	WP_130111090.1	WP_130111090.1		SDR family oxidoreductase			EVS81_RS15020	771	256	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3326808	3328241	+							EVS81_RS15025	1434		old_locus_tag=EVS81_15025
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3326808	3328241	+	WP_130111091.1	WP_130111091.1		hypothetical protein			EVS81_RS15025	1434	477	
gene	tRNA	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3328607	3328679	-							EVS81_RS15030	73		old_locus_tag=EVS81_15030
tRNA		GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3328607	3328679	-				tRNA-Ala			EVS81_RS15030	73		anticodon=GGC
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3328848	3329273	+							EVS81_RS15035	426		old_locus_tag=EVS81_15035
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3328848	3329273	+	WP_165384283.1	WP_165384283.1		CrcB family protein			EVS81_RS15035	426	141	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3329270	3329635	+							EVS81_RS15040	366		old_locus_tag=EVS81_15040
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3329270	3329635	+	WP_130111093.1	WP_130111093.1		CrcB family protein			EVS81_RS15040	366	121	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3329645	3330496	-					pdxY		EVS81_RS15045	852		old_locus_tag=EVS81_15045
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3329645	3330496	-	WP_130111094.1	WP_130111094.1		pyridoxal kinase PdxY	pdxY		EVS81_RS15045	852	283	
gene	protein_coding	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3330660	3332033	-							EVS81_RS15050	1374		old_locus_tag=EVS81_15050
CDS	with_protein	GCF_004208635.1	Primary Assembly	chromosome		NZ_CP035806.1	3330660	3332033	-	WP_130111095.1	WP_130111095.1		FAD-binding protein			EVS81_RS15050	1374	457	
