# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2402857	2403735	-							G7067_RS11145	879		old_locus_tag=G7067_11155
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2402857	2403735	-	WP_205881135.1	WP_205881135.1		alpha/beta hydrolase			G7067_RS11145	879	292	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2403807	2404400	-							G7067_RS11150	594		old_locus_tag=G7067_11160
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2403807	2404400	-	WP_244301094.1	WP_244301094.1		asparagine synthase			G7067_RS11150	594	197	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2404558	2405073	-							G7067_RS11155	516		old_locus_tag=G7067_11165
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2404558	2405073	-	WP_166324333.1	WP_166324333.1		signal peptidase I			G7067_RS11155	516	171	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2405177	2406271	-							G7067_RS11160	1095		old_locus_tag=G7067_11170
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2405177	2406271	-	WP_166324336.1	WP_166324336.1		hypothetical protein			G7067_RS11160	1095	364	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2406330	2406857	-							G7067_RS11165	528		old_locus_tag=G7067_11175
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2406330	2406857	-	WP_166324339.1	WP_166324339.1		hypothetical protein			G7067_RS11165	528	175	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2407053	2407586	-							G7067_RS11170	534		old_locus_tag=G7067_11180
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2407053	2407586	-	WP_166324342.1	WP_166324342.1		alternate-type signal peptide domain-containing protein			G7067_RS11170	534	177	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2408132	2408773	-							G7067_RS11175	642		old_locus_tag=G7067_11185
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2408132	2408773	-	WP_166326135.1	WP_166326135.1		metal-dependent transcriptional regulator			G7067_RS11175	642	213	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2408855	2409283	-							G7067_RS14430	429		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2408855	2409283	-	WP_244301095.1	WP_244301095.1		hypothetical protein			G7067_RS14430	429	142	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2409289	2409567	-							G7067_RS14435	279		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2409289	2409567	-	WP_244301096.1	WP_244301096.1		hypothetical protein			G7067_RS14435	279	92	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2409758	2410300	-							G7067_RS14440	543		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2409758	2410300	-	WP_244301097.1	WP_244301097.1		winged helix-turn-helix domain-containing protein			G7067_RS14440	543	180	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2410297	2411183	-							G7067_RS11185	887		pseudo;old_locus_tag=G7067_11195
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2410297	2411183	-				site-specific DNA-methyltransferase			G7067_RS11185	887		pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2411187	2412270	-							G7067_RS11190	1084		pseudo;old_locus_tag=G7067_11200
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2411187	2412270	-				enoyl-CoA hydratase/isomerase family protein			G7067_RS11190	1084		pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2412349	2413187	+							G7067_RS11195	839		pseudo;old_locus_tag=G7067_11205
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2412349	2413187	+				DUF3097 domain-containing protein			G7067_RS11195	839		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2413249	2414091	+							G7067_RS11200	843		old_locus_tag=G7067_11210
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2413249	2414091	+	WP_166324345.1	WP_166324345.1		arginase family protein			G7067_RS11200	843	280	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2414088	2414444	+							G7067_RS11205	357		old_locus_tag=G7067_11215
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2414088	2414444	+	WP_166324348.1	WP_166324348.1		Fe-S oxidoreductase			G7067_RS11205	357	118	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2414473	2415378	+							G7067_RS11210	906		old_locus_tag=G7067_11220
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2414473	2415378	+	WP_166324351.1	WP_166324351.1		alpha/beta hydrolase			G7067_RS11210	906	301	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2415375	2415614	-							G7067_RS11215	240		old_locus_tag=G7067_11225
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2415375	2415614	-	WP_166324354.1	WP_166324354.1		zf-HC2 domain-containing protein			G7067_RS11215	240	79	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2415611	2416227	-							G7067_RS11220	617		pseudo;old_locus_tag=G7067_11230
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2415611	2416227	-				sigma-70 family RNA polymerase sigma factor			G7067_RS11220	617		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2416370	2417110	-							G7067_RS14445	741		old_locus_tag=G7067_11235
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2416370	2417110	-	WP_244301098.1	WP_244301098.1		IS30 family transposase			G7067_RS14445	741	246	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2417368	2417451	-							G7067_RS14450	84		partial;pseudo
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2417368	2417451	-				hypothetical protein			G7067_RS14450	84		partial;pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2417614	2419079	+					aroA		G7067_RS11235	1466		pseudo;old_locus_tag=G7067_11245
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2417614	2419079	+				3-phosphoshikimate 1-carboxyvinyltransferase	aroA		G7067_RS11235	1466		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2419076	2420137	+					rsgA		G7067_RS11240	1062		old_locus_tag=G7067_11250
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2419076	2420137	+	WP_166324363.1	WP_166324363.1		ribosome small subunit-dependent GTPase A	rsgA		G7067_RS11240	1062	353	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2420174	2420647	+					bcp		G7067_RS11245	474		old_locus_tag=G7067_11255
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2420174	2420647	+	WP_166324366.1	WP_166324366.1		thioredoxin-dependent thiol peroxidase	bcp		G7067_RS11245	474	157	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2420660	2421073	-							G7067_RS11250	414		old_locus_tag=G7067_11260
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2420660	2421073	-	WP_166324369.1	WP_166324369.1		hypothetical protein			G7067_RS11250	414	137	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2421266	2421514	+							G7067_RS11255	249		old_locus_tag=G7067_11265
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2421266	2421514	+	WP_166288715.1	WP_166288715.1		WhiB family transcriptional regulator			G7067_RS11255	249	82	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2421586	2423003	-					argG		G7067_RS11260	1418		pseudo;old_locus_tag=G7067_11270
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2421586	2423003	-				argininosuccinate synthase	argG		G7067_RS11260	1418		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2423021	2423452	-							G7067_RS11265	432		old_locus_tag=G7067_11275
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2423021	2423452	-	WP_166324372.1	WP_166324372.1		hypothetical protein			G7067_RS11265	432	143	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2423592	2424573	-							G7067_RS11270	982		pseudo;old_locus_tag=G7067_11280
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2423592	2424573	-				malate dehydrogenase			G7067_RS11270	982		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2424622	2425458	-							G7067_RS11275	837		old_locus_tag=G7067_11285
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2424622	2425458	-	WP_166324375.1	WP_166324375.1		aldo/keto reductase			G7067_RS11275	837	278	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2425556	2429505	+					hrpA		G7067_RS11280	3950		pseudo;old_locus_tag=G7067_11290
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2425556	2429505	+				ATP-dependent RNA helicase HrpA	hrpA		G7067_RS11280	3950		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2429615	2430616	-							G7067_RS11285	1002		old_locus_tag=G7067_11295
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2429615	2430616	-	WP_205881136.1	WP_205881136.1		type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein			G7067_RS11285	1002	333	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2430851	2431351	-							G7067_RS11290	501		old_locus_tag=G7067_11300
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2430851	2431351	-	WP_244301099.1	WP_244301099.1		hypothetical protein			G7067_RS11290	501	166	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2431500	2432741	+							G7067_RS11295	1242		old_locus_tag=G7067_11305
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2431500	2432741	+	WP_166324381.1	WP_166324381.1		CBS domain-containing protein			G7067_RS11295	1242	413	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2432738	2433250	+							G7067_RS11300	513		old_locus_tag=G7067_11310
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2432738	2433250	+	WP_166324384.1	WP_166324384.1		DUF1003 domain-containing protein			G7067_RS11300	513	170	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2433247	2434417	+							G7067_RS11305	1171		pseudo;old_locus_tag=G7067_11315
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2433247	2434417	+				Mrp/NBP35 family ATP-binding protein			G7067_RS11305	1171		pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2434329	2436139	-							G7067_RS11315	1811		pseudo;old_locus_tag=G7067_11325
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2434329	2436139	-				EAL domain-containing protein			G7067_RS11315	1811		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2436206	2436556	-							G7067_RS11320	351		old_locus_tag=G7067_11330
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2436206	2436556	-	WP_244301353.1	WP_244301353.1		translocase			G7067_RS11320	351	116	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2436761	2437393	+							G7067_RS11325	633		old_locus_tag=G7067_11335
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2436761	2437393	+	WP_166324396.1	WP_166324396.1		class I SAM-dependent methyltransferase			G7067_RS11325	633	210	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2437525	2437695	-							G7067_RS11330	171		old_locus_tag=G7067_11340
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2437525	2437695	-	WP_166324399.1	WP_166324399.1		DUF3117 domain-containing protein			G7067_RS11330	171	56	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2437780	2438886	-					dapE		G7067_RS11335	1107		old_locus_tag=G7067_11345
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2437780	2438886	-	WP_166324402.1	WP_166324402.1		succinyl-diaminopimelate desuccinylase	dapE		G7067_RS11335	1107	368	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2438932	2439903	+					dapD		G7067_RS11340	972		old_locus_tag=G7067_11350
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2438932	2439903	+	WP_166324405.1	WP_166324405.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD		G7067_RS11340	972	323	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2440378	2442012	-							G7067_RS11345	1635		old_locus_tag=G7067_11355
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2440378	2442012	-	WP_166324408.1	WP_166324408.1		transporter			G7067_RS11345	1635	544	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2441994	2442755	-							G7067_RS11350	762		old_locus_tag=G7067_11360
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2441994	2442755	-	WP_166324411.1	WP_166324411.1		ABC transporter ATP-binding protein			G7067_RS11350	762	253	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2442781	2444079	-							G7067_RS11355	1299		old_locus_tag=G7067_11365
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2442781	2444079	-	WP_166324414.1	WP_166324414.1		citrate synthase			G7067_RS11355	1299	432	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2444246	2445325	-					dapC		G7067_RS11360	1080		old_locus_tag=G7067_11370
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2444246	2445325	-	WP_166324417.1	WP_166324417.1		succinyldiaminopimelate transaminase	dapC		G7067_RS11360	1080	359	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2445373	2445684	-							G7067_RS11365	312		partial;pseudo;old_locus_tag=G7067_11375
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2445373	2445684	-				ferredoxin family protein			G7067_RS11365	312		partial;pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2445758	2448352	-							G7067_RS11370	2595		old_locus_tag=G7067_11380
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2445758	2448352	-	WP_166324420.1	WP_166324420.1		glycoside hydrolase family 65 protein			G7067_RS11370	2595	864	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2448349	2449068	-							G7067_RS11375	720		old_locus_tag=G7067_11385
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2448349	2449068	-	WP_166326141.1	WP_166326141.1		beta-phosphoglucomutase family hydrolase			G7067_RS11375	720	239	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2449074	2449586	-							G7067_RS11380	513		old_locus_tag=G7067_11390
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2449074	2449586	-	WP_166324423.1	WP_166324423.1		prepilin peptidase			G7067_RS11380	513	170	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2449667	2450568	-					argB		G7067_RS11385	902		pseudo;old_locus_tag=G7067_11395
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2449667	2450568	-				acetylglutamate kinase	argB		G7067_RS11385	902		pseudo
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2450594	2451750	-					argJ		G7067_RS11390	1157		pseudo;old_locus_tag=G7067_11400
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2450594	2451750	-				bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	argJ		G7067_RS11390	1157		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2451747	2452820	-					argC		G7067_RS11395	1074		old_locus_tag=G7067_11405
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2451747	2452820	-	WP_166324426.1	WP_166324426.1		N-acetyl-gamma-glutamyl-phosphate reductase	argC		G7067_RS11395	1074	357	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2452970	2453299	+							G7067_RS11400	330		old_locus_tag=G7067_11410
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2452970	2453299	+	WP_166324429.1	WP_166324429.1		nucleotidyltransferase domain-containing protein			G7067_RS11400	330	109	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2453501	2455318	-							G7067_RS11405	1818		old_locus_tag=G7067_11415
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2453501	2455318	-	WP_166324432.1	WP_166324432.1		ATP-binding cassette domain-containing protein			G7067_RS11405	1818	605	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2455318	2456472	-							G7067_RS11410	1155		old_locus_tag=G7067_11420
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2455318	2456472	-	WP_166324435.1	WP_166324435.1		ABC transporter permease			G7067_RS11410	1155	384	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2456561	2457091	+							G7067_RS11415	531		old_locus_tag=G7067_11425
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2456561	2457091	+	WP_166324438.1	WP_166324438.1		TetR family transcriptional regulator			G7067_RS11415	531	176	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2457052	2457216	+							G7067_RS11420	165		old_locus_tag=G7067_11430
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2457052	2457216	+	WP_166324441.1	WP_166324441.1		hypothetical protein			G7067_RS11420	165	54	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2457524	2458300	-							G7067_RS11425	777		old_locus_tag=G7067_11435
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2457524	2458300	-	WP_166324444.1	WP_166324444.1		enoyl-CoA hydratase			G7067_RS11425	777	258	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2458343	2459479	-							G7067_RS11430	1137		old_locus_tag=G7067_11440
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2458343	2459479	-	WP_166324447.1	WP_166324447.1		bifunctional 2-methylcitrate synthase/citrate synthase			G7067_RS11430	1137	378	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2459530	2460441	-					prpB		G7067_RS11435	912		old_locus_tag=G7067_11445
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2459530	2460441	-	WP_166324450.1	WP_166324450.1		methylisocitrate lyase	prpB		G7067_RS11435	912	303	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2460441	2461967	-							G7067_RS11440	1527		old_locus_tag=G7067_11450
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2460441	2461967	-	WP_166324453.1	WP_166324453.1		MmgE/PrpD family protein			G7067_RS11440	1527	508	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2461964	2462602	-							G7067_RS11445	639		old_locus_tag=G7067_11455
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2461964	2462602	-	WP_166324456.1	WP_166324456.1		GntR family transcriptional regulator			G7067_RS11445	639	212	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2462730	2463578	-							G7067_RS11450	849		old_locus_tag=G7067_11460
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2462730	2463578	-	WP_166324459.1	WP_166324459.1		DUF2510 domain-containing protein			G7067_RS11450	849	282	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2463650	2465284	-							G7067_RS11455	1635		old_locus_tag=G7067_11465
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2463650	2465284	-	WP_166324462.1	WP_166324462.1		HNH endonuclease			G7067_RS11455	1635	544	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2465415	2466316	-							G7067_RS11460	902		pseudo;old_locus_tag=G7067_11470
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2465415	2466316	-				VOC family protein			G7067_RS11460	902		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2466539	2466814	+							G7067_RS11465	276		old_locus_tag=G7067_11475
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2466539	2466814	+	WP_244301100.1	WP_244301100.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			G7067_RS11465	276	91	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2466811	2467227	+							G7067_RS11470	417		old_locus_tag=G7067_11480
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2466811	2467227	+	WP_166324465.1	WP_166324465.1		type II toxin-antitoxin system VapC family toxin			G7067_RS11470	417	138	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467394	2467480	+							G7067_RS14455	87		partial;pseudo
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467394	2467480	+				class I SAM-dependent methyltransferase			G7067_RS14455	87		partial;pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467519	2467905	+							G7067_RS14460	387		
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467519	2467905	+	WP_244301369.1	WP_244301369.1		class I SAM-dependent methyltransferase			G7067_RS14460	387	128	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467871	2468587	-							G7067_RS11480	717		old_locus_tag=G7067_11490
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2467871	2468587	-	WP_205881138.1	WP_205881138.1		TetR/AcrR family transcriptional regulator			G7067_RS11480	717	238	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2468742	2469674	+							G7067_RS11485	933		old_locus_tag=G7067_11495
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2468742	2469674	+	WP_166324471.1	WP_166324471.1		NAD-dependent epimerase/dehydratase family protein			G7067_RS11485	933	310	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2469742	2470281	-							G7067_RS11490	540		old_locus_tag=G7067_11500
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2469742	2470281	-	WP_166324474.1	WP_166324474.1		YaeQ family protein			G7067_RS11490	540	179	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2470298	2472915	-					pheT		G7067_RS11495	2618		pseudo;old_locus_tag=G7067_11505
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2470298	2472915	-				phenylalanine--tRNA ligase subunit beta	pheT		G7067_RS11495	2618		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2472915	2473976	-					pheS		G7067_RS11500	1062		old_locus_tag=G7067_11510
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2472915	2473976	-	WP_205881139.1	WP_205881139.1		phenylalanine--tRNA ligase subunit alpha	pheS		G7067_RS11500	1062	353	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2474018	2474650	+							G7067_RS11505	633		old_locus_tag=G7067_11515
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2474018	2474650	+	WP_166324480.1	WP_166324480.1		hypothetical protein			G7067_RS11505	633	210	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2474788	2475390	+							G7067_RS11510	603		old_locus_tag=G7067_11520
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2474788	2475390	+	WP_166324483.1	WP_166324483.1		copper resistance protein CopC			G7067_RS11510	603	200	
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2475467	2476111	+							G7067_RS11515	645		old_locus_tag=G7067_11525
CDS	with_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2475467	2476111	+	WP_166324486.1	WP_166324486.1		copper chaperone PCu(A)C			G7067_RS11515	645	214	
gene	pseudogene	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2476092	2477413	+							G7067_RS11520	1322		pseudo;old_locus_tag=G7067_11530
CDS	without_protein	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2476092	2477413	+				Dyp-type peroxidase			G7067_RS11520	1322		pseudo
gene	protein_coding	GCF_011382965.1	Primary Assembly	chromosome		NZ_CP049934.1	2477517	2478323	-							G7067_RS11525	807		old_locus_tag=G7067_11535
